4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,7500,"[5.909090909090909,100][0.7988826815642458,500][0.7977528089887641,1200]",0.3,0.2,395600
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,6400,"[5.785714285714286,100][4.0,600][0.7988826815642458,2000]",0.3,0.2,397110
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,398740
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,400360
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,2500,"[5.25,100]",0.3,0.2,402190
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1400,"[5.857142857142857,100]",0.3,0.2,403620
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,1000,"[4.5,100]",0.3,0.2,405360
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,9200,"[5.833333333333333,100][0.9523809523809523,400]",0.3,0.2,407200
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,0.9583333333333334,6500,"[5.950819672131147,100][0.9583333333333334,1300]",0.3,0.2,408990
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6700,"[4.5,100][0.9666666666666667,200]",0.3,0.2,410670
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,6600,"[4.5,100][0.9696969696969697,700]",0.3,0.2,412460
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,4.5,600,"[4.5,100]",0.3,0.2,414030
4,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,5300,"[5.896551724137931,100][5.333333333333334,400][5.25,2800]",0.3,0.2,416050
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.0,2200,"[5.875,100][5.0,300]",0.3,0.2,483230
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,6900,"[5.909090909090909,100][0.5,800]",0.3,0.2,485350
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,0.5,6500,"[5.785714285714286,100][4.0,200][0.5,1000]",0.3,0.2,487290
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,2500,"[5.8125,100]",0.3,0.2,489370
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,4.5,2300,"[5.785714285714286,100][4.5,400]",0.3,0.2,491660
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,6900,"[5.909090909090909,100][0.7988826815642458,1500][0.7977528089887641,2200]",0.3,0.2,493480
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,7200,"[5.785714285714286,100][4.0,200][0.7988826815642458,500]",0.3,0.2,495470
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,497430
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,499350
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,3900,"[5.25,100]",0.3,0.2,501170
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,200,"[5.857142857142857,100]",0.3,0.2,503350
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,1300,"[4.5,100]",0.3,0.2,505500
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,7200,"[5.833333333333333,100][0.9523809523809523,2300]",0.3,0.2,507780
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,0.9583333333333334,5900,"[5.950819672131147,100][0.9583333333333334,800]",0.3,0.2,509650
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6600,"[4.5,100][0.9666666666666667,3200]",0.3,0.2,511940
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,6900,"[4.5,100][0.9696969696969697,1300]",0.3,0.2,514550
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,0.9722222222222222,7500,"[4.5,100][0.9722222222222222,2600]",0.3,0.2,517340
5,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,6200,"[5.896551724137931,100][5.333333333333334,2700][5.25,3400]",0.3,0.2,519840
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.0,1500,"[5.875,100][5.0,200]",0.3,0.2,1121640
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,6200,"[5.909090909090909,100][0.5,900]",0.3,0.2,1122890
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,0.5,7100,"[5.785714285714286,100][4.0,300][0.5,1200]",0.3,0.2,1124250
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,1700,"[5.8125,100]",0.3,0.2,1125590
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,4.5,3000,"[5.785714285714286,100][4.5,400]",0.3,0.2,1126970
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,5100,"[5.909090909090909,100][0.7977528089887641,2000]",0.3,0.2,1128400
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,5000,"[5.785714285714286,100][4.0,400][0.8312400495312223,1400][0.7988826815642458,2500]",0.3,0.2,1129730
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,1131110
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,1132480
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,1700,"[5.25,100]",0.3,0.2,1133900
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1100,"[5.857142857142857,100]",0.3,0.2,1135330
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,1200,"[4.5,100]",0.3,0.2,1136880
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,6900,"[5.833333333333333,100][0.9523809523809523,4600]",0.3,0.2,1138360
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,5.950819672131147,6500,"[5.950819672131147,100]",0.3,0.2,1139890
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6700,"[4.5,100][0.9666666666666667,200]",0.3,0.2,1141390
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,9400,"[0.9696969696969697,100]",0.3,0.2,1142940
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,0.9722222222222222,5700,"[4.5,100][0.9722222222222222,4200]",0.3,0.2,1144450
6,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.333333333333334,3500,"[5.896551724137931,100][5.333333333333334,300]",0.3,0.2,1145920
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.0,2100,"[5.875,100][5.0,200]",0.3,0.2,1196020
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,6800,"[5.909090909090909,100][0.5,4600]",0.3,0.2,1197410
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,0.5,5400,"[5.785714285714286,100][4.0,400][0.5,1100]",0.3,0.2,1198740
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,2700,"[5.8125,100]",0.3,0.2,1200070
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,4.5,2500,"[5.785714285714286,100][4.5,400]",0.3,0.2,1201380
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,5100,"[5.909090909090909,100][0.7977528089887641,1200]",0.3,0.2,1202980
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,7200,"[4.5,100][4.0,300][0.7988826815642458,1100]",0.3,0.2,1204470
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,1205870
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,1207460
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1400,"[5.857142857142857,100]",0.3,0.2,1210370
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,2400,"[5.25,100]",0.3,0.2,1208970
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,1700,"[4.5,100]",0.3,0.2,1211870
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,6400,"[4.0,100][0.9523809523809523,400]",0.3,0.2,1213320
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,5.950819672131147,4200,"[5.950819672131147,100]",0.3,0.2,1214980
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,6700,"[4.5,100][0.9696969696969697,300]",0.3,0.2,1218670
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6400,"[4.5,100][0.9666666666666667,700]",0.3,0.2,1216770
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,4.5,9100,"[4.5,100]",0.3,0.2,1220460
7,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,5900,"[5.896551724137931,100][5.333333333333334,5500][5.25,5900]",0.3,0.2,1222170
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.0,2200,"[5.875,100][5.0,200]",0.3,0.2,1275890
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,5000,"[5.909090909090909,100][0.5,700]",0.3,0.2,1277240
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,0.5,6400,"[5.785714285714286,100][4.0,300][0.5,600]",0.3,0.2,1278620
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,2200,"[5.8125,100]",0.3,0.2,1280080
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,5.785714285714286,2800,"[5.785714285714286,100]",0.3,0.2,1281720
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,5.909090909090909,18100,"[5.909090909090909,100]",0.3,0.2,1283090
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,5900,"[5.785714285714286,100][4.5,400][4.0,500][0.7988826815642458,700]",0.3,0.2,1284730
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,1286290
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,1288070
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,3100,"[5.25,100]",0.3,0.2,1289590
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1000,"[5.857142857142857,100]",0.3,0.2,1290960
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,2000,"[4.5,100]",0.3,0.2,1292680
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,5500,"[5.833333333333333,100][0.9523809523809523,1400]",0.3,0.2,1294230
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,5.950819672131147,200,"[5.950819672131147,100]",0.3,0.2,1296030
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,5300,"[4.5,100][0.9666666666666667,200]",0.3,0.2,1297840
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,7100,"[4.5,100][0.9696969696969697,2800]",0.3,0.2,1299430
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,0.9722222222222222,7700,"[4.5,100][0.9722222222222222,3500]",0.3,0.2,1300950
8,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,5600,"[5.896551724137931,100][5.25,200]",0.3,0.2,1302260
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.875,2500,"[5.875,100]",0.3,0.2,1363510
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,6600,"[5.909090909090909,100][0.5,400]",0.3,0.2,1364730
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,5.785714285714286,17300,"[5.785714285714286,100]",0.3,0.2,1366300
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,1900,"[5.8125,100]",0.3,0.2,1367780
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,4.5,2500,"[5.785714285714286,100][4.5,300]",0.3,0.2,1368980
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,5300,"[5.909090909090909,100][0.7977528089887641,3900]",0.3,0.2,1370540
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,5500,"[5.785714285714286,100][4.0,300][0.7988826815642458,1000]",0.3,0.2,1372270
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,1373960
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,1375590
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,3000,"[5.25,100]",0.3,0.2,1377300
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1900,"[5.857142857142857,100]",0.3,0.2,1379030
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,2200,"[4.5,100]",0.3,0.2,1381120
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,1600,"[5.833333333333333,100][0.9523809523809523,1000]",0.3,0.2,1382940
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,0.9583333333333334,5400,"[5.950819672131147,100][0.9583333333333334,4300]",0.3,0.2,1385120
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6300,"[4.5,100][0.9666666666666667,5500]",0.3,0.2,1386850
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,4.5,5000,"[4.5,100]",0.3,0.2,1388950
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,0.9722222222222222,6700,"[4.5,100][0.9722222222222222,4600]",0.3,0.2,1390880
9,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,6100,"[5.896551724137931,100][5.25,200]",0.3,0.2,1392840
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,1,62328,5.0,2200,"[5.875,100][5.0,400]",0.3,0.2,1459670
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,2,62328,0.5,5800,"[5.909090909090909,100][0.5,2500]",0.3,0.2,1461200
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,3,62328,0.5,6200,"[5.785714285714286,100][4.0,200][0.5,600]",0.3,0.2,1463180
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,4,62328,5.8125,2100,"[5.8125,100]",0.3,0.2,1465190
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,5,62328,4.5,2400,"[5.785714285714286,100][4.5,300]",0.3,0.2,1467100
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,6,62328,0.7977528089887641,7300,"[5.909090909090909,100][0.7988826815642458,500][0.7977528089887641,1900]",0.3,0.2,1469060
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,7,62328,0.7988826815642458,5900,"[5.785714285714286,100][4.0,300][0.8312400495312223,500][0.7988826815642458,600]",0.3,0.2,1471240
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,8,62328,,,,0.3,0.2,1473250
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,9,62328,,,,0.3,0.2,1475330
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,10,62328,5.25,3000,"[5.25,100]",0.3,0.2,1477120
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,11,62328,5.857142857142857,1300,"[5.857142857142857,100]",0.3,0.2,1479220
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,12,62328,4.5,900,"[4.5,100]",0.3,0.2,1481130
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,21,62328,0.9523809523809523,6200,"[5.833333333333333,100][4.0,800][0.9523809523809523,1700]",0.3,0.2,1483500
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,24,62328,0.9583333333333334,4800,"[4.5,100][0.9583333333333334,200]",0.3,0.2,1485940
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,30,62328,0.9666666666666667,6000,"[4.5,100][0.9666666666666667,3400]",0.3,0.2,1488150
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,33,62328,0.9696969696969697,4200,"[4.5,100][0.9696969696969697,2400]",0.3,0.2,1490450
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,36,62328,0.9722222222222222,9300,"[0.9722222222222222,100]",0.3,0.2,1492980
10,xwiki,XWIKI-13708,8.2.1,java.lang.NullPointerException,39,62328,5.25,5900,"[5.896551724137931,100][5.333333333333334,200][5.25,1200]",0.3,0.2,1495270
1,xwiki,XWIKI-14227,9.3,java.lang.NullPointerException,1,62328,4.5,200,"[4.5,100]",0.3,0.2,77340
1,xwiki,XWIKI-14227,9.3,java.lang.NullPointerException,2,62328,5.75,25100,"[5.75,100]",0.3,0.2,78970
1,xwiki,XWIKI-14227,9.3,java.lang.NullPointerException,3,62328,0.6666666666666666,8100,"[4.5,100][0.6666666666666666,300]",0.3,0.2,80630
1,xwiki,XWIKI-14227,9.3,java.lang.NullPointerException,4,62328,,,,0.3,0.2,82200
1,xwiki,XWIKI-14227,9.3,java.lang.NullPointerException,5,62328,,,,0.3,0.2,83830
